305597000	2025-09-09 03:49:15+02	0101000020E61000001F82AAD1AB29354095D39E9273D24B40	0	265.7	326	5	116764	2026-03-03 15:03:03.400073+01
277559000	2025-09-09 13:02:00+02	0101000020E61000000D71AC8BDB20354071AC8BDB68D84B40	4.1	160.3	157	\N	116778	2026-03-03 15:03:04.266845+01
277111111	2025-09-09 16:27:14+02	0101000020E6100000F2608BDD3E233540E813799274D94B40	0.1	208.4	\N	5	91931	2026-03-03 14:36:45.062754+01
255806081	2025-09-08 01:58:16+02	0101000020E610000000000000006066C00000000000405640	102.3	\N	283	0	60463	2026-03-03 14:04:24.023162+01
304159000	2025-09-08 15:58:41+02	0101000020E61000009296CADB112A35409160AA99B5D24B40	0.1	150.7	252	5	118948	2026-03-03 15:05:21.690093+01
212797000	2025-09-08 16:01:49+02	0101000020E610000085402E71E4293540D482177D05D34B40	0.1	234.6	159	5	118970	2026-03-03 15:05:22.973415+01
212856000	2025-09-10 23:24:42+02	0101000020E610000000E1438996283540247F30F0DCD34B40	0	311	281	5	119082	2026-03-03 15:05:29.656021+01
209764000	2025-09-10 18:46:56+02	0101000020E6100000232D95B7230C3540790778D2C2DD4B40	16.3	281.4	279	0	119128	2026-03-03 15:05:32.304737+01
255806226	2025-09-10 18:47:25+02	0101000020E610000000000000006066C00000000000405640	102.3	\N	292	0	119132	2026-03-03 15:05:32.57071+01
277408000	2025-09-10 18:47:56+02	0101000020E6100000DD60A8C30A233540F1F09E03CBD74B40	0	323	323	5	119135	2026-03-03 15:05:32.786937+01
253365000	2025-09-10 13:30:43+02	0101000020E61000000BCF4BC5C6283540DE921CB0ABD34B40	0	288.4	102	5	119198	2026-03-03 15:05:36.500001+01
257900000	2025-09-09 15:39:33+02	0101000020E6100000DE0033DFC11F3540302AA913D0DA4B40	0	317.4	323	5	119257	2026-03-03 15:05:40.141759+01
304027000	2025-09-09 15:40:05+02	0101000020E6100000DFC14F1C402335403B3AAE4676D94B40	0	295.2	\N	15	119259	2026-03-03 15:05:40.304158+01
219025221	2025-09-09 15:15:50+02	0101000020E610000048DFA4695020354028B7ED7BD4D94B40	0	81.7	241	0	119697	2026-03-03 15:06:06.676526+01
209736000	2025-09-11 03:46:10+02	0101000020E6100000B6F3FDD4782135404B8FA67A32D94B40	0	299.7	233	5	119711	2026-03-03 15:06:07.474464+01
277424000	2025-09-11 03:46:14+02	0101000020E6100000D50627A25F233540AD307DAF21D84B40	0	\N	\N	0	119713	2026-03-03 15:06:07.583529+01
277465000	2025-09-11 03:46:16+02	0101000020E610000064EB19C2312335401BF1643733D84B40	0	\N	\N	0	119714	2026-03-03 15:06:07.634808+01
277199030	2025-09-11 03:46:51+02	0101000020E61000001502B9C4911F35407C9A931799DA4B40	0	\N	\N	\N	119717	2026-03-03 15:06:07.850224+01
277494000	2025-09-11 03:47:21+02	0101000020E61000005AB8ACC266283540473EAF78EAD34B40	0	\N	\N	\N	119722	2026-03-03 15:06:08.175304+01
277540000	2025-09-09 17:49:56+02	0101000020E610000017F4DE18022035402041F163CCD94B40	0	294.1	155	0	119746	2026-03-03 15:06:09.631536+01
277280000	2025-09-09 17:50:23+02	0101000020E61000001E8A027D22273540B0E76B96CBD44B40	0	118.1	\N	15	119751	2026-03-03 15:06:09.958992+01
563074600	2025-09-08 15:54:55+02	0101000020E6100000BCE6559DD5BE3440C89750C1E1DD4B40	13.1	263.1	264	0	116126	2026-03-03 15:02:22.980157+01
257077520	2025-09-09 15:41:18+02	0101000020E61000008195438B6CD7344090D959F44EDB4B40	0.1	211.1	166	1	119274	2026-03-03 15:05:41.220719+01
341832000	2025-09-10 21:48:45+02	0101000020E61000007FA65EB70828354057CF49EF1BD34B40	0	278.9	333	5	119416	2026-03-03 15:05:49.596885+01
277533000	2025-09-09 23:02:33+02	0101000020E6100000213A048E041A35408FA9BBB20BDC4B40	0	273.5	354	5	119480	2026-03-03 15:05:53.251074+01
277199640	2025-09-10 01:38:36+02	0101000020E6100000F226BF4527233540A3586E6935D84B40	0	330.7	\N	\N	119658	2026-03-03 15:06:04.471754+01
277293000	2025-09-09 15:12:22+02	0101000020E61000006519E25817273540E27668588CD44B40	0	350.1	349	15	119665	2026-03-03 15:06:04.854125+01
2770030	2025-09-09 15:12:30+02	0101000020E6100000417DCB9C2E27354061FD9FC37CD34B40	\N	\N	\N	\N	119668	2026-03-03 15:06:05.013043+01
636019599	2025-09-09 15:13:25+02	0101000020E61000008FFF024180D834406ABDDF68C7DD4B40	4.1	159.1	159	0	119675	2026-03-03 15:06:05.381772+01
\.


